SiteID,SiteName,SampleDate,Year,Quadrat_Num,Elevation_Position,Species,Percent_Cover
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,11,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,11,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,11,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,11,Upper (1.5 m MLLW),bare substrate,96
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,11,Upper (1.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,11,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Mid (0.5 m MLLW),Alaria marginata,28
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Mid (0.5 m MLLW),bare substrate,36
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Mid (0.5 m MLLW),Halosaccion glandiforme,8
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Upper (1.5 m MLLW),bare substrate,28
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Upper (1.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Upper (1.5 m MLLW),Fucus distichus,48
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2022-07-14,2022,12,Upper (1.5 m MLLW),Mytilus trossulus,20
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Mid (0.5 m MLLW),Alaria marginata,32
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Mid (0.5 m MLLW),Anthopleura artemisia,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Mid (0.5 m MLLW),barnacle,20
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Mid (0.5 m MLLW),Mytilus trossulus,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),bare substrate,56
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),encrusting coralline algae,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),Mytilus trossulus,16
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),non-coralline algal crust,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,1,Upper (1.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Mid (0.5 m MLLW),Alaria marginata,76
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Mid (0.5 m MLLW),bare substrate,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Mid (0.5 m MLLW),barnacle,8
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Mid (0.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Upper (1.5 m MLLW),bare substrate,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Upper (1.5 m MLLW),barnacle,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Upper (1.5 m MLLW),Fucus distichus,16
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,2,Upper (1.5 m MLLW),Mytilus trossulus,68
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Mid (0.5 m MLLW),Alaria marginata,32
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Mid (0.5 m MLLW),bare substrate,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Mid (0.5 m MLLW),barnacle,20
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Upper (1.5 m MLLW),barnacle,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,3,Upper (1.5 m MLLW),Mytilus trossulus,80
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Mid (0.5 m MLLW),Alaria marginata,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Mid (0.5 m MLLW),bare substrate,72
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Mid (0.5 m MLLW),barnacle,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Mid (0.5 m MLLW),Dictyosiphon foeniculaceus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Mid (0.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Upper (1.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,4,Upper (1.5 m MLLW),Mytilus trossulus,88
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Mid (0.5 m MLLW),bare substrate,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Mid (0.5 m MLLW),barnacle,44
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Mid (0.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Mid (0.5 m MLLW),Mytilus trossulus,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Mid (0.5 m MLLW),Pylaiella littoralis,16
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Upper (1.5 m MLLW),bare substrate,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Upper (1.5 m MLLW),barnacle,8
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,5,Upper (1.5 m MLLW),Mytilus trossulus,80
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Mid (0.5 m MLLW),Alaria marginata,64
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Mid (0.5 m MLLW),bare substrate,16
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Upper (1.5 m MLLW),barnacle,16
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,6,Upper (1.5 m MLLW),Mytilus trossulus,88
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,7,Mid (0.5 m MLLW),Alaria marginata,68
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,7,Mid (0.5 m MLLW),Cryptosiphonia woodii,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,7,Upper (1.5 m MLLW),bare substrate,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,7,Upper (1.5 m MLLW),barnacle,16
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,7,Upper (1.5 m MLLW),Fucus distichus,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,7,Upper (1.5 m MLLW),Mytilus trossulus,64
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),Alaria marginata,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),bare substrate,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),Mytilus trossulus,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Mid (0.5 m MLLW),Soranthera ulvoidea,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Upper (1.5 m MLLW),bare substrate,32
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Upper (1.5 m MLLW),barnacle,20
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Upper (1.5 m MLLW),Fucus distichus,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Upper (1.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,8,Upper (1.5 m MLLW),Mytilus trossulus,48
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Mid (0.5 m MLLW),Alaria marginata,32
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Mid (0.5 m MLLW),bare substrate,48
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Mid (0.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Mid (0.5 m MLLW),Rhodochorton purpureum,20
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Upper (1.5 m MLLW),bare substrate,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Upper (1.5 m MLLW),barnacle,52
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,9,Upper (1.5 m MLLW),Mytilus trossulus,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Mid (0.5 m MLLW),Alaria marginata,68
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Mid (0.5 m MLLW),bare substrate,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Mid (0.5 m MLLW),barnacle,8
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Upper (1.5 m MLLW),bare substrate,20
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Upper (1.5 m MLLW),barnacle,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Upper (1.5 m MLLW),Fucus distichus,52
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Upper (1.5 m MLLW),Gloiopeltis furcata,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,10,Upper (1.5 m MLLW),Mytilus trossulus,28
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Mid (0.5 m MLLW),bare substrate,72
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Upper (1.5 m MLLW),bare substrate,36
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Upper (1.5 m MLLW),barnacle,24
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,11,Upper (1.5 m MLLW),Mytilus trossulus,40
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,12,Mid (0.5 m MLLW),Alaria marginata,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,12,Mid (0.5 m MLLW),bare substrate,68
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,12,Mid (0.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,12,Upper (1.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,12,Upper (1.5 m MLLW),Fucus distichus,12
AKP_B10_RI_01,Kukak Bay,2021-07-13,2021,12,Upper (1.5 m MLLW),Mytilus trossulus,92
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Mid (0.5 m MLLW),bare substrate,40
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Mid (0.5 m MLLW),barnacle,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Mid (0.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Mid (0.5 m MLLW),Mytilus trossulus,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Upper (1.5 m MLLW),bare substrate,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Upper (1.5 m MLLW),barnacle,20
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Upper (1.5 m MLLW),Fucus distichus,56
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Upper (1.5 m MLLW),Mytilus trossulus,88
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,1,Upper (1.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Mid (0.5 m MLLW),Alaria marginata,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Mid (0.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Mid (0.5 m MLLW),barnacle,20
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Mid (0.5 m MLLW),Halosaccion glandiforme,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Mid (0.5 m MLLW),Tokidadendron bullatum,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Upper (1.5 m MLLW),bare substrate,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Upper (1.5 m MLLW),barnacle,40
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Upper (1.5 m MLLW),Fucus distichus,20
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,2,Upper (1.5 m MLLW),Mytilus trossulus,52
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Mid (0.5 m MLLW),Alaria marginata,48
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Mid (0.5 m MLLW),Cryptosiphonia woodii,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Mid (0.5 m MLLW),Halosaccion glandiforme,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Mid (0.5 m MLLW),Mytilus trossulus,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Mid (0.5 m MLLW),Phycodrys fimbriata,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Mid (0.5 m MLLW),Tokidadendron bullatum,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Upper (1.5 m MLLW),barnacle,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Upper (1.5 m MLLW),Fucus distichus,36
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,3,Upper (1.5 m MLLW),Mytilus trossulus,100
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Mid (0.5 m MLLW),bare substrate,44
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Mid (0.5 m MLLW),barnacle,52
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Mid (0.5 m MLLW),Mytilus trossulus,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Mid (0.5 m MLLW),Phycodrys fimbriata,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Mid (0.5 m MLLW),Tokidadendron bullatum,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Upper (1.5 m MLLW),barnacle,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Upper (1.5 m MLLW),Fucus distichus,28
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,4,Upper (1.5 m MLLW),Mytilus trossulus,92
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Mid (0.5 m MLLW),Alaria marginata,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Mid (0.5 m MLLW),bare substrate,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Mid (0.5 m MLLW),barnacle,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Mid (0.5 m MLLW),Mytilus trossulus,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Mid (0.5 m MLLW),Phycodrys fimbriata,32
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Upper (1.5 m MLLW),barnacle,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Upper (1.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,5,Upper (1.5 m MLLW),Mytilus trossulus,72
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Mid (0.5 m MLLW),bare substrate,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Mid (0.5 m MLLW),barnacle,80
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Mid (0.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Mid (0.5 m MLLW),Mytilus trossulus,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Upper (1.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Upper (1.5 m MLLW),barnacle,60
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Upper (1.5 m MLLW),Fucus distichus,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,6,Upper (1.5 m MLLW),Mytilus trossulus,48
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Mid (0.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Mid (0.5 m MLLW),barnacle,84
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Mid (0.5 m MLLW),Fucus distichus,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Mid (0.5 m MLLW),Leathesia marina,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Mid (0.5 m MLLW),Mytilus trossulus,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Upper (1.5 m MLLW),barnacle,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Upper (1.5 m MLLW),Fucus distichus,60
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,7,Upper (1.5 m MLLW),Mytilus trossulus,96
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Mid (0.5 m MLLW),bare substrate,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Mid (0.5 m MLLW),barnacle,44
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Mid (0.5 m MLLW),Fucus distichus,28
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Mid (0.5 m MLLW),Mytilus trossulus,92
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Upper (1.5 m MLLW),barnacle,12
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Upper (1.5 m MLLW),Fucus distichus,40
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,8,Upper (1.5 m MLLW),Mytilus trossulus,88
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Mid (0.5 m MLLW),barnacle,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Mid (0.5 m MLLW),Fucus distichus,36
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Mid (0.5 m MLLW),Halosaccion glandiforme,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Mid (0.5 m MLLW),Mytilus trossulus,92
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Mid (0.5 m MLLW),Soranthera ulvoidea,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Upper (1.5 m MLLW),bare substrate,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Upper (1.5 m MLLW),barnacle,56
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Upper (1.5 m MLLW),Fucus distichus,60
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,9,Upper (1.5 m MLLW),Mytilus trossulus,76
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Alaria marginata,24
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Boreophyllum / Pyropia / Wildemania spp.,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Mytilus trossulus,32
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Mid (0.5 m MLLW),Tokidadendron bullatum,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Upper (1.5 m MLLW),barnacle,60
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Upper (1.5 m MLLW),Fucus distichus,88
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,10,Upper (1.5 m MLLW),Mytilus trossulus,80
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),barnacle,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),encrusting coralline algae,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),Fucus distichus,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),Halosaccion glandiforme,32
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),Mytilus trossulus,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),Phycodrys fimbriata,20
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Mid (0.5 m MLLW),Tokidadendron bullatum,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Upper (1.5 m MLLW),bare substrate,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Upper (1.5 m MLLW),barnacle,56
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Upper (1.5 m MLLW),Fucus distichus,84
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Upper (1.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,11,Upper (1.5 m MLLW),Mytilus trossulus,44
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),bare substrate,8
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),Fucus distichus,16
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),Gloiopeltis furcata,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),Mytilus trossulus,20
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Mid (0.5 m MLLW),Soranthera ulvoidea,4
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Upper (1.5 m MLLW),barnacle,28
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Upper (1.5 m MLLW),Fucus distichus,60
AKP_B10_RI_01,Kukak Bay,2019-07-02,2019,12,Upper (1.5 m MLLW),Mytilus trossulus,92
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),Alaria marginata,4
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),bare substrate,52
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),barnacle,4
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),Cryptosiphonia woodii,8
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),Fucus distichus,4
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),Halosaccion glandiforme,4
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),Mytilus trossulus,16
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),non-coralline algal crust,4
AKP_B10_RI_01,Kukak Bay,2018-07-11,2018,1,Mid (0.5 m MLLW),Soranthera ulvoidea,4
