SiteID,SiteName,SampleDate,Year,Elevation_Position,Quadrat_Num,Valid_Synonym,Lump_Name,SpeciesCount,Points_In_Quad,PercentCover
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),4,Devalerea spp.,Devaleraea / Palmaria spp.,10,49,20.41
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),4,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),5,Alaria marginata,Alaria marginata,35,49,71.43
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),5,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),5,Devalerea spp.,Devaleraea / Palmaria spp.,8,49,16.33
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),5,Halosaccion glandiforme,Halosaccion glandiforme,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Alaria marginata,Alaria marginata,16,49,32.65
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,bare substrate,bare substrate,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,barnacle spat,barnacle,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Fucus distichus,Fucus distichus,4,49,8.16
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Halosaccion glandiforme,Halosaccion glandiforme,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),6,Pylaiella littoralis,Pylaiella littoralis,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,Alaria marginata,Alaria marginata,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,barnacle spat,barnacle,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,Fucus distichus,Fucus distichus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,Halosaccion glandiforme,Halosaccion glandiforme,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,14,49,28.57
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),7,Pylaiella littoralis,Pylaiella littoralis,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),8,Alaria marginata,Alaria marginata,18,49,36.73
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),8,barnacle spat,barnacle,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),8,Devalerea spp.,Devaleraea / Palmaria spp.,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),8,Fucus distichus,Fucus distichus,7,49,14.29
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),8,Halosaccion glandiforme,Halosaccion glandiforme,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),8,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,9,49,18.37
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),9,Alaria marginata,Alaria marginata,27,49,55.1
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),9,bare substrate,bare substrate,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),9,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),9,Fucus distichus,Fucus distichus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),9,Halosaccion glandiforme,Halosaccion glandiforme,7,49,14.29
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,bare substrate,bare substrate,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,barnacle spat,barnacle,11,49,22.45
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Devalerea spp.,Devaleraea / Palmaria spp.,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Fucus distichus,Fucus distichus,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Gloiopeltis furcata,Gloiopeltis furcata,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Halosaccion glandiforme,Halosaccion glandiforme,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),10,Pylaiella littoralis,Pylaiella littoralis,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,Alaria marginata,Alaria marginata,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,barnacle spat,barnacle,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,Fucus distichus,Fucus distichus,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,Halosaccion glandiforme,Halosaccion glandiforme,21,49,42.86
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,4,49,8.16
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),11,Pylaiella littoralis,Pylaiella littoralis,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),12,barnacle spat,barnacle,15,49,30.61
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),12,Fucus distichus,Fucus distichus,12,49,24.49
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),12,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),12,Halosaccion glandiforme,Halosaccion glandiforme,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),12,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Mid (0.5 m MLLW),12,Pylaiella littoralis,Pylaiella littoralis,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),1,Balanus glandula,barnacle,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),1,barnacle spat,barnacle,10,49,20.41
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),1,Fucus distichus,Fucus distichus,33,49,67.35
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),1,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),1,Mytilus trossulus,Mytilus trossulus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,Balanus glandula,barnacle,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,barnacle spat,barnacle,19,49,38.78
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,Fucus distichus,Fucus distichus,13,49,26.53
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,Melanosiphon intestinalis,Melanosiphon / Scytosiphon spp.,4,49,8.16
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),2,Mytilus trossulus,Mytilus trossulus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,Balanus glandula,barnacle,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,barnacle spat,barnacle,11,49,22.45
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,Fucus distichus,Fucus distichus,14,49,28.57
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,Mytilus trossulus,Mytilus trossulus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),3,Pylaiella littoralis,Pylaiella littoralis,8,49,16.33
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,Balanus glandula,barnacle,4,49,8.16
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,bare substrate,bare substrate,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,barnacle spat,barnacle,30,49,61.22
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,Mytilus trossulus,Mytilus trossulus,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),4,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,9,49,18.37
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),5,Balanus glandula,barnacle,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),5,bare substrate,bare substrate,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),5,barnacle spat,barnacle,14,49,28.57
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),5,Fucus distichus,Fucus distichus,7,49,14.29
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),5,Mytilus trossulus,Mytilus trossulus,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),5,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),6,barnacle spat,barnacle,16,49,32.65
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),6,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,13,49,26.53
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),6,Fucus distichus,Fucus distichus,15,49,30.61
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),6,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),7,bare substrate,bare substrate,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),7,barnacle spat,barnacle,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),7,Fucus distichus,Fucus distichus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),7,Halosaccion glandiforme,Halosaccion glandiforme,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),7,Mytilus trossulus,Mytilus trossulus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),7,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,15,49,30.61
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),8,Balanus glandula,barnacle,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),8,barnacle spat,barnacle,14,49,28.57
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),8,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,4,49,8.16
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),8,Fucus distichus,Fucus distichus,19,49,38.78
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),8,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),8,Mytilus trossulus,Mytilus trossulus,10,49,20.41
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,Balanus glandula,barnacle,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,barnacle spat,barnacle,7,49,14.29
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,Fucus distichus,Fucus distichus,22,49,44.9
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,Melanosiphon intestinalis,Melanosiphon / Scytosiphon spp.,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,Mytilus trossulus,Mytilus trossulus,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),9,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,3,49,6.12
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),10,barnacle spat,barnacle,31,49,63.27
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),10,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),10,Fucus distichus,Fucus distichus,4,49,8.16
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),10,Gloiopeltis furcata,Gloiopeltis furcata,9,49,18.37
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),11,Balanus glandula,barnacle,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),11,barnacle spat,barnacle,24,49,48.98
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),11,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),11,Fucus distichus,Fucus distichus,20,49,40.82
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),11,Gloiopeltis furcata,Gloiopeltis furcata,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),11,Mytilus trossulus,Mytilus trossulus,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),12,Balanus glandula,barnacle,2,49,4.08
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),12,bare substrate,bare substrate,5,49,10.2
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),12,barnacle spat,barnacle,6,49,12.24
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),12,Fucus distichus,Fucus distichus,34,49,69.39
AKP_B10_RI_01,Kukak Bay,2007-07-03,2007,Upper (1.5 m MLLW),12,Mytilus trossulus,Mytilus trossulus,1,49,2.04
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),1,Alaria marginata,Alaria marginata,6,25,24
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),1,bare substrate,bare substrate,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),1,Devalerea callophyloides,Devaleraea / Palmaria spp.,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),1,Fucus distichus,Fucus distichus,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),1,Pylaiella littoralis,Pylaiella littoralis,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),2,Alaria marginata,Alaria marginata,11,25,44
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),2,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),2,Palmaria hecatensis,Devaleraea / Palmaria spp.,6,25,24
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),2,Pylaiella littoralis,Pylaiella littoralis,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),3,Alaria marginata,Alaria marginata,3,25,12
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),3,Devalerea callophyloides,Devaleraea / Palmaria spp.,4,25,16
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),3,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),3,Palmaria hecatensis,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),3,Pylaiella littoralis,Pylaiella littoralis,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),4,Alaria marginata,Alaria marginata,10,25,40
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),4,Devalerea callophyloides,Devaleraea / Palmaria spp.,4,25,16
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),4,Palmaria hecatensis,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),4,Phycodrys fimbriata,Phycodrys / Tokidadendron spp.,9,25,36
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,Alaria marginata,Alaria marginata,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,bare substrate,bare substrate,3,25,12
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,Devalerea callophyloides,Devaleraea / Palmaria spp.,4,25,16
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,Palmaria hecatensis,Devaleraea / Palmaria spp.,4,25,16
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,Phycodrys fimbriata,Phycodrys / Tokidadendron spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),5,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,3,25,12
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),6,Alaria marginata,Alaria marginata,7,25,28
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),6,bare substrate,bare substrate,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),6,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),6,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),6,Palmaria hecatensis,Devaleraea / Palmaria spp.,5,25,20
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),7,Alaria marginata,Alaria marginata,12,25,48
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),7,Devalerea callophyloides,Devaleraea / Palmaria spp.,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),7,Fucus distichus,Fucus distichus,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),7,Palmaria hecatensis,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),8,Alaria marginata,Alaria marginata,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),8,Devalerea callophyloides,Devaleraea / Palmaria spp.,9,25,36
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),8,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),8,Phycodrys fimbriata,Phycodrys / Tokidadendron spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,Alaria marginata,Alaria marginata,3,25,12
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,bare substrate,bare substrate,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,Fucus distichus,Fucus distichus,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,Melanosiphon intestinalis,Melanosiphon / Scytosiphon spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),9,Palmaria hecatensis,Devaleraea / Palmaria spp.,6,25,24
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),10,Devalerea callophyloides,Devaleraea / Palmaria spp.,6,25,24
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),10,Halosaccion glandiforme,Halosaccion glandiforme,4,25,16
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),10,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,2,25,8
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),10,Palmaria hecatensis,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),10,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),11,bare substrate,bare substrate,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),11,Devalerea callophyloides,Devaleraea / Palmaria spp.,3,25,12
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),11,Halosaccion glandiforme,Halosaccion glandiforme,4,25,16
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),11,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,3,25,12
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),11,Palmaria hecatensis,Devaleraea / Palmaria spp.,6,25,24
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),12,Alaria marginata,Alaria marginata,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),12,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),12,Fucus distichus,Fucus distichus,1,25,4
AKP_B10_RI_01,Kukak Bay,2008-07-04,2008,Mid (0.5 m MLLW),12,Halosaccion glandiforme,Halosaccion glandiforme,3,25,12
