Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,NumberPrimaryCores,PrimaryMusselCount,NumberAdditionalCores,AdditionalMusselCount
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,7,1,34,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,8,1,106,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,9,1,70,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/20/2016,2016,10,1,70,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,1,1,32,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,2,1,0,8,14
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,3,1,47,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,4,1,44,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,5,1,46,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,6,1,0,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,7,1,11,1,64
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,8,1,0,8,10
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,9,1,66,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/22/2017,2017,10,1,30,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,1,1,115,2,140
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,2,1,139,1,105
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,3,1,48,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,4,1,112,1,125
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,5,1,74,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,6,1,108,3,0
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,7,1,169,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,8,1,63,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,9,1,83,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2018,2018,10,1,54,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,1,1,196,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,2,1,152,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,3,1,311,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,4,1,24,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,5,1,154,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,6,1,248,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,7,1,97,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,8,1,121,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,9,1,79,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/16/2019,2019,10,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,1,1,100,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,2,1,85,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,3,1,28,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,4,1,69,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,5,1,0,7,47
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,6,1,251,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,7,1,112,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,8,1,54,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,9,1,46,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/26/2021,2021,10,1,22,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,1,1,17,1,108
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,2,1,89,1,251
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,3,1,214,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,4,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,5,1,58,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,6,1,137,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,7,1,210,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,8,1,0,8,0
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,9,1,94,0,.
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/14/2022,2022,10,1,154,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,1,1,34,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,2,1,40,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,3,1,11,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,4,1,82,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,5,1,83,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,6,1,56,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,7,1,31,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,8,1,16,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,9,1,41,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2008,2008,10,1,63,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,1,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,2,1,23,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,3,1,4,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,4,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,5,1,17,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,6,1,4,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,7,1,21,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,8,1,10,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,9,1,32,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2009,2009,10,1,17,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,1,1,33,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,2,1,21,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,3,1,24,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,4,1,8,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,5,1,11,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,6,1,4,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,7,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,8,1,9,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,9,1,2,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/24/2010,2010,10,1,8,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,1,1,10,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,2,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,3,1,19,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,4,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,5,1,13,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,6,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,7,1,6,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,8,1,10,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,9,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2011,2011,10,1,10,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,1,1,9,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,2,1,12,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,3,1,13,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,4,1,11,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,5,1,9,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,6,1,6,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,7,1,5,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,8,1,3,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,9,1,4,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2012,2012,10,1,2,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,1,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,2,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,3,1,1,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,4,1,5,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,5,1,3,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,6,1,5,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,7,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,8,1,0,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,9,1,4,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2013,2013,10,1,1,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,1,1,3,8,17
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,2,1,4,8,14
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,3,1,30,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,4,1,20,2,24
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,5,1,15,2,26
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,6,1,7,4,41
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,7,0,.,8,137
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,8,1,46,5,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,9,1,15,6,48
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2014,2014,10,0,.,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,1,1,0,4,37
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,2,1,0,2,18
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,3,1,17,2,60
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,4,1,0,1,41
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,5,1,6,2,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,6,1,0,1,27
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,7,1,24,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,8,1,0,1,31
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,9,1,49,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2015,2015,10,1,36,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,1,1,5,5,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,2,1,5,2,17
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,3,1,31,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,4,1,7,3,25
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,5,1,4,2,33
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,6,1,0,6,54
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,7,1,18,2,10
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,8,1,9,1,15
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,9,1,5,2,50
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/22/2016,2016,10,1,6,3,18
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,1,1,3,8,15
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,2,1,19,1,0
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,3,1,3,3,8
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,4,1,6,3,14
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,5,1,8,1,11
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,6,1,20,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,7,1,13,1,6
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,8,1,3,2,11
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,9,1,7,1,12
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/25/2017,2017,10,1,10,1,21
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,1,1,11,3,24
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,2,1,6,8,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,3,1,10,3,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,4,1,3,5,37
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,5,1,6,2,22
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,6,1,6,8,42
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,7,1,6,4,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,8,1,1,8,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,9,1,1,8,17
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/15/2018,2018,10,1,16,4,51
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,1,1,40,1,21
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,2,1,24,1,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,3,1,3,3,18
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,4,1,20,1,10
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,5,1,13,1,27
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,6,1,0,8,5
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,7,1,2,8,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,8,1,12,8,36
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,9,1,5,8,33
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/19/2019,2019,10,1,0,6,42
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,1,1,13,1,13
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,2,1,0,6,29
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,3,1,56,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,4,1,17,2,24
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,5,1,0,5,19
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,6,1,31,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,7,1,6,5,43
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,8,1,34,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,9,1,33,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/27/2021,2021,10,1,2,8,8
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,1,1,0,8,23
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,2,1,21,1,20
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,3,1,0,8,9
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,4,1,0,2,44
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,5,1,34,0,.
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,6,1,0,8,9
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,7,1,0,8,37
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,8,1,4,5,37
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,9,1,10,2,28
KEP,5,KEFJ,KEP_B05_MI_05,Harris,6/17/2022,2022,10,1,35,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,1,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,2,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,3,1,13,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,4,1,4,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,5,1,33,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,6,1,17,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,7,1,62,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,8,1,4,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,9,1,34,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,6/9/2013,2013,10,1,21,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,1,1,2,5,14
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,2,1,7,2,13
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,3,1,22,1,28
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,4,1,15,2,25
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,5,1,12,2,30
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,6,1,40,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,7,1,38,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,8,1,43,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,9,1,23,0,.
PWS,7,NPWS,PWS_B07_ME_01,Cedar,5/17/2015,2015,10,1,2,2,37
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,1,1,30,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,2,1,4,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,3,1,11,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,4,1,101,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,5,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,6,1,18,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,7,1,10,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,8,1,34,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,9,1,40,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,6/13/2013,2013,10,1,21,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,1,1,0,1,14
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,2,1,3,2,34
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,3,1,0,4,24
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,4,1,11,1,14
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,5,1,23,0,.
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,6,1,8,6,18
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,7,1,14,2,18
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,8,1,13,4,22
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,9,1,0,8,14
PWS,7,NPWS,PWS_B07_ME_02,Esther,5/20/2015,2015,10,1,42,1,30
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,1,1,36,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,2,1,27,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,3,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,4,1,23,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,5,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,6,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,7,1,5,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,8,1,3,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,9,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,6/6/2013,2013,10,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,1,1,0,6,16
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,2,1,24,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,3,1,30,2,15
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,4,1,0,1,41
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,5,1,0,7,49
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,6,1,23,0,.
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,7,1,9,2,0
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,8,1,17,2,4
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,9,1,0,8,2
PWS,7,NPWS,PWS_B07_ME_03,Bettles,5/15/2015,2015,10,1,31,3,3
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,1,1,44,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,2,1,26,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,3,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,4,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,5,1,4,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,6,1,5,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,7,1,5,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,8,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,9,1,3,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,6/8/2013,2013,10,1,32,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,1,0,.,0,.
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,2,1,3,6,29
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,3,1,3,5,13
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,4,1,0,8,20
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,5,1,4,1,4
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,6,1,5,8,30
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,7,1,0,1,20
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,8,1,7,8,28
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,9,1,34,2,55
PWS,7,NPWS,PWS_B07_ME_04,Perry,5/19/2015,2015,10,0,.,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,1,1,1,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,2,1,0,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,3,1,6,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,4,1,2,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,5,1,29,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,6,1,1,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,7,1,18,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,8,1,1,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,9,1,15,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,6/11/2013,2013,10,1,7,0,.
PWS,7,NPWS,PWS_B07_ME_05,Unakwik,5/18/2015,2015,1,1,0,8,0
