 Year,Date (YYYY-MM-DD), Region, Site,Latitude,Longitude, Quadrat (m2), Replicate, length (mm), frequency
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,22,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,23,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,24,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,25,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,26,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,27,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,28,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,29,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,30,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,31,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,32,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,33,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,34,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,9,35,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,1,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,2,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,3,2
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,4,7
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,5,5
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,6,4
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,7,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,8,3
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,9,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,10,1
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,11,2
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,12,2
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,13,1
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,14,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,15,3
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,16,2
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,17,3
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,18,3
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,19,1
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,20,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,21,1
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,22,3
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,23,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,24,3
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,25,1
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,26,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,27,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,28,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,29,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,30,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,31,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,32,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,33,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,34,0
2012,5/6/2012, Kachemak Bay, Cohen Island,59.539,-151.477,0.0625,10,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,1,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,2,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,3,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,4,22
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,5,15
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,6,9
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,7,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,8,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,9,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,10,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,11,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,12,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,13,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,14,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,15,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,16,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,17,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,18,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,19,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,20,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,21,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,22,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,23,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,24,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,25,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,26,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,27,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,28,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,29,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,30,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,31,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,34,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,1,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,1,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,2,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,3,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,4,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,5,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,6,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,7,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,8,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,9,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,10,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,11,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,12,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,13,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,14,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,15,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,16,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,17,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,18,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,19,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,20,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,21,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,22,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,23,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,24,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,25,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,26,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,27,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,28,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,29,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,30,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,31,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,34,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,2,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,1,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,2,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,3,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,4,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,5,34
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,6,18
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,7,34
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,8,52
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,9,24
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,10,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,11,50
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,12,42
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,13,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,14,16
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,15,36
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,16,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,17,30
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,18,32
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,19,24
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,20,32
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,21,14
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,22,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,23,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,24,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,25,16
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,26,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,27,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,28,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,29,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,30,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,31,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,34,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,3,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,1,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,2,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,3,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,4,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,5,16
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,6,11
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,7,14
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,8,14
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,9,11
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,10,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,11,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,12,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,13,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,14,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,15,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,16,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,17,9
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,18,11
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,19,7
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,20,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,21,10
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,22,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,23,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,24,7
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,25,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,26,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,27,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,28,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,29,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,30,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,31,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,34,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,4,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,1,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,2,26
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,3,86
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,4,138
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,5,107
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,6,50
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,7,27
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,8,20
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,9,23
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,10,36
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,11,24
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,12,40
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,13,25
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,14,27
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,15,19
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,16,13
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,17,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,18,7
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,19,11
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,20,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,21,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,22,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,23,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,24,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,25,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,26,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,27,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,28,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,29,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,30,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,31,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,34,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,5,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,1,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,2,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,3,25
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,4,36
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,5,47
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,6,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,7,30
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,8,38
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,9,26
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,10,31
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,11,34
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,12,23
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,13,23
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,14,19
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,15,13
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,16,14
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,17,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,18,7
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,19,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,20,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,21,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,22,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,23,7
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,24,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,25,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,26,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,27,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,28,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,29,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,30,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,31,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,34,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,6,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,1,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,2,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,3,56
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,4,72
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,5,52
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,6,21
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,7,25
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,8,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,9,17
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,10,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,11,32
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,12,31
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,13,28
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,14,32
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,15,49
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,16,42
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,17,40
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,18,25
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,19,17
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,20,12
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,21,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,22,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,23,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,24,3
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,25,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,26,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,27,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,28,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,29,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,30,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,31,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,32,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,33,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,34,1
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,7,35,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,1,0
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,2,10
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,3,15
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,4,30
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,5,48
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,6,23
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,7,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,8,2
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,9,5
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,10,4
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,11,6
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,12,10
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,13,8
2012,5/7/2012, Kachemak Bay, Port Graham,59.373,-151.894,0.0625,8,14,8
