SiteID,SiteName,SampleDate,Year,Transect_Width_m,Transect_Length_m,Species,Count,Density_individual200SqM,Density_Healthy,Density_Diseased
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Evasterias troschelii,1,0.5,.,.
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Pisaster ochraceus,47,23.5,.,.
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Pycnopodia helianthoides,3,1.5,.,.
KEP_B05_RI_05,Harris Bay,2008-06-19,2008,4,100,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Dermasterias imbricata,16,16,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Pisaster ochraceus,12,12,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Pycnopodia helianthoides,23,23,.,.
KEP_B05_RI_05,Harris Bay,2009-06-23,2009,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Dermasterias imbricata,5,5,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Pycnopodia helianthoides,18,18,.,.
KEP_B05_RI_05,Harris Bay,2010-06-24,2010,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Dermasterias imbricata,5,5,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Pisaster ochraceus,7,7,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Pycnopodia helianthoides,1,1,.,.
KEP_B05_RI_05,Harris Bay,2011-06-17,2011,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Dermasterias imbricata,3,3,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Pisaster ochraceus,17,17,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Pycnopodia helianthoides,4,4,.,.
KEP_B05_RI_05,Harris Bay,2012-06-22,2012,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Dermasterias imbricata,17,17,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Pisaster ochraceus,9,9,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Pycnopodia helianthoides,31,31,.,.
KEP_B05_RI_05,Harris Bay,2013-06-25,2013,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Dermasterias imbricata,19,19,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Pisaster ochraceus,16,16,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Pycnopodia helianthoides,2,2,.,.
KEP_B05_RI_05,Harris Bay,2014-06-15,2014,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Dermasterias imbricata,0,0,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Pisaster ochraceus,5,5,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Pycnopodia helianthoides,5,5,.,.
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Dermasterias imbricata,4,4,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Dermasterias imbricata,1,1,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Pisaster ochraceus,1,1,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Dermasterias imbricata,3,3,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Dermasterias imbricata,3,3,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Evasterias troschelii,14,14,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Pisaster ochraceus,30,30,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Dermasterias imbricata,5,5,5,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Evasterias troschelii,0,0,0,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Pisaster ochraceus,14,14,14,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Dermasterias imbricata,9,9,9,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Evasterias troschelii,1,1,1,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Pisaster ochraceus,36,36,36,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Dermasterias imbricata,2,2,2,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Evasterias troschelii,16,16,16,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Pisaster ochraceus,79,79,79,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Dermasterias imbricata,2,2,2,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Evasterias troschelii,1,1,1,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Pisaster ochraceus,37,37,37,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,4,50,Pycnopodia helianthoides,0,0,0,0
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Dermasterias imbricata,1,1,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Evasterias troschelii,1,1,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2013-06-09,2013,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Dermasterias imbricata,14,14,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Evasterias troschelii,10,10,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2015-05-17,2015,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Dermasterias imbricata,1,1,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_01,Cedar Bay,2017-08-22,2017,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Dermasterias imbricata,2,2,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Evasterias troschelii,3,3,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_02,Esther Passage,2013-06-13,2013,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Dermasterias imbricata,16,16,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Evasterias troschelii,1,1,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Pycnopodia helianthoides,19,19,.,.
PWS_B07_RE_02,Esther Passage,2015-05-20,2015,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Dermasterias imbricata,4,4,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_02,Esther Passage,2017-08-21,2017,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Dermasterias imbricata,1,1,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Pycnopodia helianthoides,4,4,.,.
PWS_B07_RE_03,Bettles Bay,2013-06-07,2013,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Dermasterias imbricata,2,2,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Pycnopodia helianthoides,1,1,.,.
PWS_B07_RE_03,Bettles Bay,2015-05-15,2015,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Dermasterias imbricata,8,8,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Pisaster ochraceus,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_03,Bettles Bay,2017-08-21,2017,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Dermasterias imbricata,6,6,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Pisaster ochraceus,4,4,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Pycnopodia helianthoides,49,49,.,.
PWS_B07_RE_04,Perry Island,2013-06-08,2013,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Dermasterias imbricata,9,9,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Pisaster ochraceus,6,6,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Pycnopodia helianthoides,71,71,.,.
PWS_B07_RE_04,Perry Island,2015-05-19,2015,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Dermasterias imbricata,2,2,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Pisaster ochraceus,2,2,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Pycnopodia helianthoides,0,0,.,.
PWS_B07_RE_04,Perry Island,2017-08-21,2017,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Dermasterias imbricata,2,2,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Orthasterias koehleri,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Pisaster ochraceus,2,2,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Pycnopodia helianthoides,87,87,.,.
PWS_B07_RE_05,Unakwik Inlet,2013-06-11,2013,4,50,Solaster spp.,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Dermasterias imbricata,7,7,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Evasterias troschelii,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Henricia leviuscula,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Mediaster aequalis,0,0,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Orthasterias koehleri,1,1,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Pisaster ochraceus,3,3,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Pycnopodia helianthoides,326,326,.,.
PWS_B07_RE_05,Unakwik Inlet,2015-05-18,2015,4,50,Solaster spp.,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Dermasterias imbricata,2,2,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Evasterias troschelii,1,1,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Henricia leviuscula,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Mediaster aequalis,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Orthasterias koehleri,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Pisaster ochraceus,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Pycnopodia helianthoides,3,3,.,.
PWS_B08_RI_01,Hogan Bay,2007-07-13,2007,4,50,Solaster spp.,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Dermasterias imbricata,4,4,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Evasterias troschelii,1,1,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Henricia leviuscula,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Mediaster aequalis,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Orthasterias koehleri,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Pisaster ochraceus,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Pycnopodia helianthoides,60,60,.,.
PWS_B08_RI_01,Hogan Bay,2010-06-27,2010,4,50,Solaster spp.,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Dermasterias imbricata,13,13,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Evasterias troschelii,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Henricia leviuscula,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Mediaster aequalis,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Orthasterias koehleri,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Pisaster ochraceus,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Pycnopodia helianthoides,46,46,.,.
PWS_B08_RI_01,Hogan Bay,2011-06-16,2011,4,50,Solaster spp.,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2012-06-20,2012,4,50,Dermasterias imbricata,16,16,.,.
PWS_B08_RI_01,Hogan Bay,2012-06-20,2012,4,50,Evasterias troschelii,4,4,.,.
PWS_B08_RI_01,Hogan Bay,2012-06-20,2012,4,50,Henricia leviuscula,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2012-06-20,2012,4,50,Mediaster aequalis,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2012-06-20,2012,4,50,Orthasterias koehleri,0,0,.,.
PWS_B08_RI_01,Hogan Bay,2012-06-20,2012,4,50,Pisaster ochraceus,0,0,.,.
