Year,Date(YYYY-MM-DD),Region,Site,latitude,longitude,Stratum,Replicate,SubstrateType,PercentCover(%)
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,8,bedrock,75
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,9,bedrock,15
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,10,bedrock,30
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,1,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,2,bedrock,90
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,3,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,4,bedrock,95
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,5,bedrock,90
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,6,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,7,bedrock,38
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,8,bedrock,0
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,9,bedrock,50
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,10,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,1,bedrock,15
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,2,bedrock,30
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,3,bedrock,98
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,4,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,5,bedrock,90
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,6,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,7,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,8,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,9,bedrock,100
2015,5/6/2015,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,10,bedrock,100
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,1,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,2,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,3,bedrock,40
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,4,bedrock,45
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,5,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,6,bedrock,50
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,7,bedrock,5
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,8,bedrock,10
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,9,bedrock,60
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,High,10,bedrock,70
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,1,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,2,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,3,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,4,bedrock,50
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,5,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,6,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,7,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,8,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,9,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Mid,10,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,1,bedrock,100
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,2,bedrock,20
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,3,bedrock,100
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,4,bedrock,30
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,5,bedrock,70
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,6,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,7,bedrock,85
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,8,bedrock,0
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,9,bedrock,25
2015,5/5/2015,Kachemak Bay,Bluff Point,59.6567,-151.671167,Low,10,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,1,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,2,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,3,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,4,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,5,bedrock,20
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,6,bedrock,30
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,7,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,8,bedrock,n/d
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,9,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,High,10,bedrock,10
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,1,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,2,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,3,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,4,bedrock,5
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,5,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,6,bedrock,5
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,7,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,8,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,9,bedrock,0
2015,5/5/2015,Kachemak Bay,Bishop's Beach,59.642783,-151.601783,Mid,10,bedrock,5
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,1,bedrock,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,2,bedrock,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,3,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,4,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,5,bedrock,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,6,bedrock,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,7,bedrock,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,8,bedrock,100
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,9,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,High,10,bedrock,50
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,1,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,2,bedrock,50
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,3,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,4,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,5,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,6,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,7,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,8,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,9,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Mid,10,bedrock,95
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,1,bedrock,10
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,2,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,3,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,4,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,5,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,6,bedrock,30
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,7,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,8,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,9,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,Low,10,bedrock,20
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,1,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,2,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,3,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,4,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,5,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,6,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,7,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,8,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,9,bedrock,0
2015,5/4/2015,Kachemak Bay,Port Graham,59.373333,-151.894167,-1 m stratum,10,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,1,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,2,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,3,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,4,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,5,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,6,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,7,bedrock,60
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,8,bedrock,30
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,9,bedrock,100
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,10,bedrock,25
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,2,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,3,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,bedrock,100
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,5,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,6,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,7,bedrock,58
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,8,bedrock,85
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,bedrock,15
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,10,bedrock,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,bedrock,100
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,bedrock,40
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,bedrock,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,bedrock,40
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,bedrock,75
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,1,bedrock,85
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,2,bedrock,30
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,3,bedrock,90
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,4,bedrock,100
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,5,bedrock,50
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,6,bedrock,20
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,7,bedrock,80
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,8,bedrock,0
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,9,bedrock,100
2015,4/18/2015,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,10,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,1,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,2,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,3,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,4,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,5,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,6,bedrock,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,7,bedrock,90
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,8,bedrock,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,9,bedrock,70
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,High,10,bedrock,10
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,1,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,2,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,3,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,4,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,5,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,6,bedrock,90
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,7,bedrock,70
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,8,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,9,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Mid,10,bedrock,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,1,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,2,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,3,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,4,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,5,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,6,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,7,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,8,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,9,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,Low,10,bedrock,45
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,1,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,2,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,3,bedrock,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,4,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,5,bedrock,80
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,6,bedrock,0
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,7,bedrock,70
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,8,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,9,bedrock,100
2016,5/4/2016,Kachemak Bay,Elephant Island,59.547222,-151.513889,-1 m stratum,10,bedrock,100
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,1,bedrock,69
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,2,bedrock,98
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,3,bedrock,40
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,4,bedrock,10
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,5,bedrock,20
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,6,bedrock,93
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,7,bedrock,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,8,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,9,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,High,10,bedrock,10
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,1,bedrock,95
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,2,bedrock,40
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,3,bedrock,40
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,4,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,5,bedrock,95
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,6,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,7,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,8,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,9,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Mid,10,bedrock,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,1,bedrock,95
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,2,bedrock,100
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,3,bedrock,80
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,4,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,5,bedrock,85
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,6,bedrock,60
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,7,bedrock,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,8,bedrock,50
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,9,bedrock,60
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,Low,10,bedrock,95
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,1,bedrock,60
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,2,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,3,bedrock,30
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,4,bedrock,0
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,5,bedrock,10
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,6,bedrock,60
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,7,bedrock,87
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,8,bedrock,95
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,9,bedrock,80
2016,5/6/2016,Kachemak Bay,Outside Beach,59.473611,-151.894167,-1 m stratum,10,bedrock,30
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,1,bedrock,98
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,2,bedrock,30
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,3,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,4,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,5,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,6,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,7,bedrock,5
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,8,bedrock,30
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,9,bedrock,10
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,High,10,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,1,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,2,bedrock,99
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,3,bedrock,95
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,4,bedrock,80
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,5,bedrock,70
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,6,bedrock,95
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,7,bedrock,80
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,8,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,9,bedrock,40
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Mid,10,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,1,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,2,bedrock,75
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,3,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,4,bedrock,40
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,5,bedrock,85
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,6,bedrock,99
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,7,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,8,bedrock,98
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,9,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,Low,10,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,1,bedrock,89
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,2,bedrock,99
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,3,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,4,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,5,bedrock,83
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,6,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,7,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,8,bedrock,100
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,9,bedrock,0
2016,5/7/2016,Kachemak Bay,Cohen Island,59.539133,-151.47695,-1 m stratum,10,bedrock,20
