SiteID,SiteName,SampleDate,Year,Species,Size_mm,Diseased_State,Comments
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,94,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,110,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,84,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,96,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,65,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,108,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,65,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,77,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,74,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,85,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,65,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,83,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,110,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,122,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,95,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,103,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,91,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,75,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,95,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,105,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,108,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,82,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pisaster ochraceus,130,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,38,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,41,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,28,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,29,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,25,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,55,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,45,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,25,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,24,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,65,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,21,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,35,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,25,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,30,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,22,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,42,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,20,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,22,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,36,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,25,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,28,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,19,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,22,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,20,H,
PWS_B08_RI_02,Iktua Bay,2023-05-22,2023,Pycnopodia helianthoides,70,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,13,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,15,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,20,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,23,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,33,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,58,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,63,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,65,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,73,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,75,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Dermasterias imbricata,95,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,15,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,15,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,18,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,18,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,20,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,20,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,20,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,23,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,23,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,23,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,23,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,28,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,28,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,28,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,30,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,33,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,33,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,35,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,38,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,40,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,48,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,50,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,53,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,55,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,55,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,55,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,58,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,60,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,60,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,65,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,68,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,83,H,
PWS_B08_RI_03,Whale Bay,2020-07-05,2020,Pycnopodia helianthoides,88,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,35,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,55,H,
PWS_B08_RI_03,Whale Bay,2021-05-29,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,64,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,70,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,75,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,53,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,48,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,74,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,64,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,42,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,50,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,42,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Dermasterias imbricata,66,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Evasterias troschelii,65,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Evasterias troschelii,20,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Evasterias troschelii,73,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Evasterias troschelii,50,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Evasterias troschelii,80,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Evasterias troschelii,45,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,79,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,55,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,65,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,65,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,101,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,43,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,42,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,45,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,46,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,66,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,68,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,135,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,74,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,55,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,24,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,28,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,72,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,69,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,30,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,44,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,26,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,28,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,54,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,110,H,
PWS_B08_RI_03,Whale Bay,2022-05-31,2022,Pycnopodia helianthoides,36,H,
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Dermasterias imbricata,23,H,
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Dermasterias imbricata,97,H,
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Dermasterias imbricata,49,H,
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Pisaster ochraceus,83,H,
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Pisaster ochraceus,50,H,
PWS_B08_RI_03,Whale Bay,2023-05-20,2023,Pisaster ochraceus,45,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,53,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,53,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,63,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,63,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,70,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,75,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,15,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,18,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,20,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,20,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,25,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,25,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,25,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,28,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,28,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,33,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,33,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2020-07-04,2020,Pycnopodia helianthoides,38,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,85,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,50,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,50,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,50,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,175,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,90,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,80,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,70,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,80,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Dermasterias imbricata,80,H,
PWS_B08_RI_04,Johnson Bay,2021-05-28,2021,Evasterias troschelii,80,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,66,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,58,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,24,D,took photo
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,64,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,26,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,34,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,36,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,53,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,68,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,34,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,40,D,took photo
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,30,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,65,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,40,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,34,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,64,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,35,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,55,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,54,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,60,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,63,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,46,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Dermasterias imbricata,33,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Evasterias troschelii,70,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Evasterias troschelii,69,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Evasterias troschelii,80,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Evasterias troschelii,65,H,
PWS_B08_RI_04,Johnson Bay,2022-05-30,2022,Evasterias troschelii,80,H,
